LATITUDE,LONGITUDE
-19.516336,147.10835
-27.52346,153.2552
-26.66293,153.093
-27.46189,153.0398
-27.46807,153.0021
-27.5019,153.0062
-27.50831,153.052
-27.47956,153.0426
-33.79919,150.8816
-37.79998,144.7736
-17.1496,125.4602
-32.793611,151.838333
-27.464962,153.031568
-34.665155,140.954159
-33.855631,150.937083
-33.085228,138.522792
-33.067032,138.521647
-37.786995,145.161924
-36.725426,142.184598
-27.7468,140.7378
-26.4246,135.5041
-15.908049,128.128616
-15.957539,127.06284
-19.555243,127.660583
-27.216423,151.282167
-37.836417,144.693582
-32.76152,151.5926
-33.79959,150.8816
-27.52404,153.2144
-37.8,144.7736
-28.547472,150.312628
-36.128836,144.748467
-37.855172,144.979758
-37.662058,144.423992
-37.796701,144.959004
-37.769103,144.980239
-34.937364,150.548357
-34.950044,150.533292
-31.654403,116.018911
-42.177922,147.522288
-41.540205,146.53634
-37.694136,144.850319
-21.048531,118.896172
-21.042658,118.904467
-21.048689,118.904317
-33.767583,151.268911
-37.760195,145.348737
-38.257328,143.798836
-38.337838,143.592698
-38.144958,144.356147
-37.284232,142.927176
-37.675882,144.436284
-37.563909,143.860062
-37.824214,147.632119
-37.100785,147.591539
-36.713899,142.203608
-37.706256,148.456482
-36.334589,141.651637
-38.111268,147.06508
-36.617482,143.259761
-36.757994,144.28018
-37.055863,142.784223
-37.064323,144.219061
-35.06993,142.31535
-37.247096,144.452138
-34.58861,142.777736
-37.046556,143.736438
-38.434552,145.824609
-35.73394,143.920678
-37.036171,141.297314
-38.236788,146.393466
-35.339182,143.561356
-35.727796,142.364707
-38.175111,146.2621
-36.555751,145.97521
-38.607661,145.59023
-37.05246,146.087589
-35.919139,145.649517
-36.56143,146.72551
-36.123805,144.749314
-36.353217,146.328163
-37.020288,145.13014
-37.747744,142.02537
-38.351876,141.608023
-38.380692,142.478252
-36.194523,147.904006
-36.122029,146.890386
-37.812558,144.958372
-37.8126,144.958396
-37.813488,144.956786
-37.814059,144.957014
-37.682932,144.915656
-37.98989,145.216513
-38.338154,144.956452
-38.138765,145.125747
-37.758092,145.071103
-37.799756,144.987041
-37.812407,145.227003
-37.778627,144.830961
-37.68254,144.918506
-37.739173,145.005315
-37.956379,145.152328
-37.902426,144.663869
-37.879522,145.068669
-33.836896,151.046326
-32.206302,150.986466
-33.95218,151.051
-31.91083,115.8466
-33.65552,115.3412
-31.97354,116.0582
-31.74132,115.7411
-31.65721,116.6702
-34.19196,150.6035
-27.36218,153.0249
-32.797056,151.833194
-32.803353,151.828781
-37.03732,145.14622
-31.11,150.89765
-33.81874,151.00835
-27.641542,152.716031
-33.869513,151.206748
-37.81515,145.22887
-37.820167,144.957167
-36.688936,149.858601
-30.602883,150.177483
-37.879367,145.332781
-37.842908,144.907269
-41.182853,146.366517
-33.750528,151.233472
-35.95828,146.88898
-36.568792,142.115776
-35.09626,138.85059
-34.59562,138.78975
-30.074427,135.811856
-23.314276,150.515722
-37.910532,145.134839
-19.785614,147.227256
-33.931222,151.151056
-37.01594,142.31017
-28.391956,153.544547
-33.939377,151.238172
-30.55288,136.894551
-34.597623,150.848688
-27.209562,151.289589
-34.913503,138.575116
-32.517485,115.753571
-37.565219,144.792396
-37.72171,145.144176
-38.140662,144.355744
-23.403985,148.941915
-27.578465,153.099306
-37.686131,144.362589
-33.712825,151.028778
-34.186655,142.216474
-25.709502,148.995748
-25.935996,150.052229
-37.893799,145.021637
-37.894653,145.051883
-37.855615,145.02271
-34.581939,138.489089
-31.528915,159.072948
-20.01491,148.2447
-27.93941,153.4072
-28.05429,153.3641
-37.83724,144.6919
-34.45742,149.47
-37.88482,145.0832
-28.10832,153.4661
-26.913667,149.902556
-37.182614,145.7206
-13.939,123.29781
-27.549312,152.268804
-32.25311,148.61194
-33.887843,151.101237
-33.097952,147.308895
-34.618953,147.491884
-33.626803,148.303774
-37.17358,145.43913
-30.21926,151.53755
-37.81244,144.92255
-37.79324,145.23518
-38.0756,145.12337
-38.16871,144.65596
-37.70306,145.20158
-37.7071,144.45857
-37.67059,145.2087
-37.716,145.006
-23.33242,150.51953
-42.89881,147.30443
-37.43187,143.38751
-38.10059,145.83482
-38.35502,142.45304
-37.48314,144.74263
-36.74517,144.20901
-38.187,146.48831
-12.374383,136.817228
-33.821855,149.595214
-38.46171,146.03958
-37.834302,145.135322
-37.834084,145.135354
-23.08529,148.02475
-33.945433,115.200584
-37.818484,144.958111
-38.142789,144.356762
-27.592782,152.936763
-12.265006,136.816266
-35.24222,149.0834
-30.319538,153.121031
-32.732551,138.620794
-35.496467,145.125425
-35.166856,150.68962
-34.583984,150.849563
-34.870771,150.593522
-34.877528,150.6008
-37.64984,145.0879
-37.906431,145.104167
-37.74559,144.9981
-27.47712,153.1394
-33.88081,151.1068
-33.91332,151.203
-31.96996,116.83236
-12.43633,130.97487
-23.31368,150.49695
-33.874262,151.207728
-33.878787,151.206201
-33.814839,151.009764
-33.89133,151.248599
-33.907904,151.212485
-26.970937,152.788739
-37.789182,144.869077
-37.808953,144.97419
-27.904295,153.385982
-37.756457,145.05897
-19.26525,146.817437
-33.774899,151.06482
-16.94487,145.739882
-16.926531,145.740395
-37.811411,144.949577
-37.811335,144.949823
-31.89792,116.0177
-28.16895,153.5406
-31.947522,115.858081
-33.875373,151.224218
-32.7938,119.5133
-24.587666,149.957472
-33.885428,151.202963
-33.754031,151.286681
-33.752638,151.28617
-43.24033,146.99213
-38.522006,143.973221
-28.029385,153.434712
-27.964087,153.415678
-34.69216,138.686374
-30.3963,115.3124
-18.501411,124.827321
-34.5458,139.0807
-32.70545,151.509
-37.660086,144.842164
-21.653061,121.222739
-34.308497,146.109767
-31.860662,115.753435
-21.170711,149.130881
-33.87737,151.130998
-26.693714,149.180231
-27.770187,151.210628
-36.66787,149.829413
-36.8051,142.11983
-22.424512,119.786532
-22.349724,119.779483
-37.830177,145.437606
-38.52065,143.52809
-21.703703,148.354444
-37.929672,142.773119
-33.695139,150.819
-33.770301,151.08303
-12.702427,130.993032
-33.69794,149.56169
-24.187911,133.106081
-14.178433,132.186058
-24.0775,132.76
-37.813895,144.938341
-33.846235,150.896375
-31.977987,116.05743
-37.182614,145.720597
-34.171342,148.123456
-31.148217,116.067567
-36.97657,145.4997
-32.925946,151.787473
-27.76588,153.2277
-37.81005,144.8234
-33.68708,150.9204
-31.950271,117.658033
-37.644581,144.975089
-14.455236,132.257408
-33.544694,150.632021
-32.339453,141.448614
-34.10344,142.25982
-31.986379,141.419467
-21.703371,148.367756
-37.77556,144.42493
-38.14272,144.30312
-27.68808,152.911309
-33.862148,151.200972
-33.862284,151.201446
-33.862585,151.200938
-33.862945,151.201122
-33.862203,151.201776
-25.29965,152.8627
-38.24702,146.41418
-42.876597,147.321013
-42.8823,147.329101
-30.909677,115.681941
-34.951047,138.58402
-32.255201,150.799713
-34.923442,138.594006
-33.878168,151.202433
-33.885184,151.217484
-14.300723,132.510198
-35.572504,143.481867
-27.26866,150.46237
-27.1111,150.29955
-26.91269,150.13908
-26.7686,150.17804
-33.423232,151.190524
-33.889797,151.051733
-33.897819,151.037817
-21.40217,114.08914
-28.00477,153.364268
-33.718004,150.819627
-20.65376,140.5053
-33.89561,151.1959
-35.395502,150.430613
-38.136768,145.857522
-37.805613,144.960576
-37.923081,145.155608
-37.92217,145.11701
-14.151269,130.080253
-21.244731,132.611506
-14.273808,135.737906
-35.25381,149.09135
-32.77946,151.65565
-31.928037,115.935009
-32.94258,151.711037
-37.824979,144.993618
-42.834437,147.286948
-33.860768,151.190443
-17.878615,122.337783
-34.03937,151.065968
-34.938311,150.589006
-33.43694,151.39256
-37.787659,144.90988
-34.057295,151.150986
-37.816611,144.967545
-37.818592,144.994292
-18.721382,146.58754
-38.27359,146.386712
-36.765502,144.280469
-30.574444,150.1041
-30.545928,150.144853
-24.975375,152.394104
-33.819185,150.986234
-23.172692,117.736864
-34.690233,142.780708
-34.621772,142.766867
-36.6401,146.20889
-26.562733,149.313975
-34.943014,138.533929
-33.81953,151.0042
-33.87743,151.1978
-33.88837,151.125
-37.841781,144.956458
-33.71801,151.11641
-35.71098,147.31349
-37.908506,145.158609
-30.615481,150.164947
-30.633769,150.139731
-25.572801,118.939956
-12.386774,130.862535
-17.949904,122.225729
-33.95382,151.24228
-32.417659,150.962939
-31.17675,150.89236
-32.429279,151.552678
-28.837482,121.288897
-33.209745,147.333866
-33.49274,151.32061
-22.397508,119.783672
-22.405376,119.771964
-22.414522,119.826646
-22.363449,119.787811
-34.809001,138.743729
-34.780367,138.596722
-22.382449,119.764242
-22.389579,119.850918
-22.396338,119.82304
-23.326638,119.770504
-37.77643,145.044
-22.907809,118.957793
-25.94185,150.072578
-37.798634,144.97967
-35.253199,149.073671
-37.051483,144.221446
-25.282287,152.840875
-27.857365,117.48053
-31.821387,152.614629
-28.000834,153.412606
-26.67313,153.0915
-41.38043,147.12967
-34.673633,149.983521
-16.91957,145.778198
-33.864945,151.093445
-37.780771,145.024129
-35.016187,145.857898
-33.940472,151.094789
-33.915861,151.1755
-27.422608,153.063637
-27.598263,153.109976
-27.633841,152.813563
-27.889656,153.139826
-27.482779,153.012402
-32.70456,151.70288
-33.64435,115.440756
-33.662941,122.08326
-36.6547,146.6813
-33.392764,148.145586
-28.001319,153.429988
-38.188665,144.557745
-37.815805,144.94477
-37.820768,144.950217
-37.70879,144.8755
-27.23254,153.1145
-37.840173,144.928833
-32.222376,148.085186
-38.196042,146.563028
-33.81724,151.002454
-28.405339,116.243906
-28.02625,153.434419
-34.10337,142.2595
-34.29362,142.2381
-33.778416,151.051706
-33.69972,150.9569
-38.20157,146.313373
-31.94504,115.959226
-20.832973,116.681448
-20.806619,116.668072
-24.91274,152.4894
-28.804708,122.214241
-37.801328,144.956312
-37.729497,144.89169
-33.821869,151.187028
-31.07218,150.85685
-33.35569,115.6729
-18.758593,146.58558
-31.45319,116.46352
-35.275857,138.460162
-33.92569,138.69443
-34.09233,138.51744
-30.376057,121.061827
-33.816014,151.00561
-28.997896,153.378826
-43.01852,147.05749
-38.172604,144.400452
-33.58409,149.36526
-20.480415,147.76025
-33.907452,151.189033
-33.831323,151.07284
-35.69323,146.72272
-12.476,131.00366
-38.18589,146.0092
-38.21507,146.1345
-32.641296,115.803124
-33.785653,151.200687
-37.757886,144.964071
-32.92629,151.78641
-32.19725,116.0132
-38.459293,144.909328
-32.04106,117.33157
-37.88022,145.2829
-33.78744,150.6692
-35.26697,138.4845
-33.87165,151.2023
-27.825891,153.316273
-27.645008,152.794065
-27.59947,153.01138
-37.524175,144.757022
-37.585902,144.761268
-36.381256,145.410406
-37.82164,145.32044
-14.293,126.6446
-28.351287,127.516184
-24.307495,116.910267
-29.060017,153.384039
-41.424552,146.181685
-37.68494,144.955993
-37.915569,145.036667
-29.513495,115.858313
-38.231258,144.339978
-31.1337,138.3949
-33.897977,150.866489
-43.103208,147.332808
-42.664078,147.591925
-27.491024,153.151608
-31.665485,148.30397
-33.7955,151.04497
-33.73393,151.12683
-23.312425,150.519097
-37.814836,144.961923
-37.825707,144.959478
-27.14185,152.94359
-27.47393,153.09677
-17.372413,133.409649
-25.243846,130.976149
-27.473978,153.013997
-19.7027,139.35347
-22.170906,148.146717
-21.245783,148.793108
-34.905938,150.591928
-20.179763,145.012062
-28.041188,148.583486
-35.413338,138.352138
-33.83724,150.885463
-37.824393,144.962507
-34.83046,138.6486
-35.52996,138.638
-38.40643,145.0742
-26.75828,152.8521
-37.83905,145.0318
-33.93718,151.1554
-27.488611,151.947603
-31.912571,115.865284
-18.898638,128.927888
-33.308485,151.415096
-37.86939,145.24364
-23.386645,150.512803
-21.441312,149.240509
-31.03127,151.08066
-37.01399,142.71665
-37.68858,145.00819
-37.78472,144.77433
-33.69605,150.7391
-26.99142,152.4314
-33.472511,121.06589
-33.266,121.388656
-29.71549,152.929445
-38.166644,144.562537
-38.37026,141.38371
-27.471017,153.025421
-32.33154,115.81646
-37.26237,145.11819
-36.103698,146.790444
-37.811268,145.221164
-37.81117,145.222064
-36.129491,146.83564
-26.01343,152.8017
-25.59146,151.2987
-27.66505,153.1109
-23.833243,151.258561
-21.10484,149.219674
-35.833459,146.8051
-27.76471,153.2225
-31.9539,115.859
-31.140569,150.920579
-31.157685,151.077268
-38.182364,144.317584
-38.02103,145.197625
-12.460513,130.844438
-34.929427,138.605436
-34.48658,150.90195
-42.30065,146.44366
-33.9527,118.77068
-37.83923,145.1274
-37.75665,145.0649
-27.607589,152.907481
-33.9126,115.54033
-31.951303,115.88956
-27.527035,153.001267
-35.01521,147.0725
-37.826915,145.020939
-38.186712,144.374612
-32.505833,151.377778
-37.140078,145.343025
-27.437867,153.007549
-35.218896,149.144624
-33.928873,151.235384
-27.708512,153.149591
-17.118186,145.345105
-37.8201,145.123236
-34.069966,150.812161
-32.37461,149.27391
-18.650892,146.148533
-18.651444,146.204111
-18.587372,146.259008
-21.468444,149.236028
-21.426811,149.216486
-21.424883,149.217714
-37.27461,144.30151
-16.00813,127.980722
-33.913613,150.982616
-37.77295,144.88991
-15.943052,145.317947
-15.945593,145.324023
-15.940866,145.324074
-27.313011,117.651836
-27.316101,117.652363
-33.834018,151.208173
-33.853309,151.207935
-37.425239,142.359783
-23.750233,140.194667
-24.163033,140.100317
-30.605606,150.145533
-33.87,116.0675
-12.59711,131.11661
-34.535115,150.78062
-38.244477,146.411338
-31.867858,152.348328
-27.32756,152.97316
-35.719497,142.069103
-36.36284,145.274738
-12.67,124.539
-37.860853,148.071978
-33.868854,151.210785
-27.56551,152.9437
-34.33566,150.9079
-26.71487,153.056
-37.8144,144.9512
-28.452285,152.550902
-26.38675,151.674367
-19.6863,147.28585
-33.878597,151.202581
-32.508333,137.718611
-32.490833,137.763889
-30.996919,150.083326
-37.765095,144.920456
-38.146537,144.359488
-15.6053,128.7561
-37.824258,144.95192
-34.854194,117.727972
-30.629294,150.145525
-23.802997,133.7398
-28.035658,153.43189
-33.933743,151.182642
-35.13968,138.49131
-23.304831,117.8556
-23.258674,117.702959
-23.270795,117.699913
-25.549536,119.43485
-33.887678,151.224224
-19.30811,146.80286
-32.09697,116.09498
-31.64176,115.73863
-41.16523,147.53264
-37.86287,147.59668
-37.68886,144.96577
-35.28827,149.12924
-37.78708,144.91184
-29.760209,116.445744
-32.31289,150.8813
-33.998484,115.193523
-37.839274,144.99646
-34.668538,150.846534
-33.693754,115.068208
-38.684474,143.157651
-36.042142,146.949161
-36.048731,146.936508
-36.051489,146.937539
-36.079111,146.916919
-36.081414,146.908244
-36.068878,146.854186
-36.063003,146.865964
-36.069681,146.868886
-36.027275,146.893006
-36.0475,146.896625
-36.1009,147.035083
-36.084511,146.923989
-36.032864,146.950822
-36.063608,146.931883
-36.065603,146.941644
-36.071575,146.955861
-36.034469,146.912514
-36.076494,146.953783
-36.058658,146.974467
-36.069375,146.954472
-36.049808,146.918269
-36.070333,146.938628
-36.073058,146.933069
-37.22615,147.6117
-27.407384,153.02407
-27.867562,153.350187
-31.879896,115.881054
-28.16743,153.5164
-37.93799,145.2027
-34.92163,138.6046
-31.86596,115.8116
-37.79318,145.0721
-12.624989,141.88781
-23.616514,146.6286
-32.58649,149.59391
-33.88388,151.19347
-34.844252,150.600636
-26.605664,153.055222
-33.150279,151.607181
-37.81966,144.950812
-27.922381,153.371925
-33.8539,150.98703
-20.267066,148.711331
-37.050827,144.207283
-27.43015,153.10446
-11.75879,142.070155
-11.797408,142.112761
-27.713469,153.292674
-33.751025,151.233034
-27.474968,153.025861
-27.464616,153.031093
-33.889614,151.124046
-31.95555,115.86035
-42.83823,147.5048
-37.82024,144.97789
-31.96928,115.80862
-34.919,138.614916
-33.81599,151.005751
-37.811432,144.976648
-37.676967,145.072082
-37.77225,144.95829
-31.95523,115.86138
-36.74905,144.28098
-37.820576,144.950294
-37.82584,144.95787
-37.920618,145.121883
-31.95118,115.88902
-31.959072,115.893853
-31.93474,115.96029
-31.951762,115.857154
-27.467164,153.030389
-28.06737,153.37819
-27.482366,153.023771
-37.65316,145.01416
-33.883238,151.200494
-33.767719,151.265968
-33.867148,151.194969
-28.033013,123.813261
-33.876025,151.105362
-25.580764,118.918019
-35.2114,144.8175
-27.4946,153.0585
-33.78516,151.1252
-33.91154,151.194
-33.68689,150.9172
-34.72767,138.6444
-32.360808,149.949553
-32.959595,149.856634
-28.410908,150.00921
-34.445137,147.552321
-41.17719,147.22766
-21.12875,118.710972
-36.75354,144.29588
-33.7709,122.0249
-28.7207,114.5902
-28.7767,114.6031
-28.7568,114.5656
-20.243114,147.943308
-21.412667,147.862036
-29.2129,151.3131
-28.60041,151.82768
-31.433873,152.897
-27.849463,151.330885
-34.90494,138.55194
-38.216774,145.037238
-38.37135,145.97798
-22.102714,118.470911
-22.179147,119.182706
-22.099292,118.860197
-18.028772,124.030739
-17.956131,124.317267
-17.950633,124.264983
-18.0766,124.398639
-16.261272,145.396324
-34.18584,142.167861
-37.796702,144.985239
-27.083221,153.159553
-34.3169,148.302
-36.450599,145.633286
-12.4906,131.000077
-34.48119,150.87225
-33.75905,151.04967
-17.3904,145.3889
-37.681974,144.24079
-37.851101,144.053946
-37.83795,145.29239
-36.085,150.0479
-32.965327,151.694275
-33.228959,150.181668
-36.3396,146.0163
-33.877428,151.130409
-33.895025,151.19462
-37.77563,145.14404
-37.73599,144.91862
-37.874113,145.009768
-13.851853,136.424083
-20.020647,148.167119
-28.464949,153.287311
-37.849377,144.788832
-37.801442,144.978115
-27.62066,152.933
-27.943865,153.340259
-27.38648,153.1163
-28.84327,153.5427
-27.61326,152.9248
-34.4738,138.9938
-27.47399,153.1262
-33.76895,151.0284
-37.77181,144.8894
-33.86876,151.2173
-27.07538,152.6179
-33.7218,150.8421
-27.2396,153.0116
-28.033932,123.811966
-34.393703,116.116146
-19.339045,146.85261
-27.26957,152.83536
-24.07129,151.20639
-24.52491,151.38409
-24.37667,151.30136
-28.95278,153.46285
-38.394373,145.875059
-33.5672,148.6651
-33.974503,151.218234
-20.6279,117.1961
-32.37404,152.16336
-37.39396,144.24533
-28.785,115.8446
-33.81987,145.6234
-19.3167,146.8223
-28.081417,152.538267
-26.909694,152.952787
-37.875878,142.292688
-37.613677,145.011428
-32.304361,150.835406
-32.339748,150.888551
-32.334751,150.853539
-32.319566,150.862377
-31.939336,115.991913
-35.95675,149.15817
-27.633005,153.252702
-26.49058,153.07578
-38.220656,142.539738
-34.260945,118.166711
-32.252222,150.803886
-32.92642,151.784065
-33.921791,151.186588
-33.921805,151.18717
-33.868871,150.956391
-34.193091,150.633716
-36.608831,142.258019
-33.65892,115.34618
-33.74678,150.95522
-37.818192,144.961909
-37.813949,143.756614
-27.5998,152.1345
-27.2374,152.4987
-33.94372,150.92715
-32.926389,151.791306
-27.2419,153.021
-30.467578,115.667269
-33.88051,117.771616
-33.140275,148.145489
-37.811439,144.966694
-43.099197,147.707666
-35.630914,144.129065
-37.437295,143.37786
-37.29291,143.791122
-36.123451,144.813117
-36.497535,144.605504
-37.588731,144.111388
-38.131973,141.629709
-35.979898,146.626002
-38.291797,142.368295
-33.767237,150.809854
-37.965296,144.135393
-35.812614,144.90136
-36.555887,146.683322
-38.232898,144.300371
-37.815795,147.73893
-36.093764,145.438375
-38.619366,143.004621
-38.482887,142.972207
-35.816278,145.568921
-36.013347,146.429246
-38.242946,143.991483
-12.78677,143.340839
-17.528024,146.053667
-37.842194,144.931063
-12.36603,130.882868
-29.05983,153.38397
-16.84242,145.73626
-37.82268,144.97515
-27.494383,153.058794
-37.020368,142.343067
-37.793956,144.980898
-17.528156,146.050758
-37.888522,145.060139
-42.833857,147.293945
-32.927103,151.762203
-33.891046,151.189367
-37.920021,145.053405
-33.42969,151.3407
-32.81847,151.3366
-33.84926,151.0488
-38.14525,145.1206
-37.810214,144.968194
-37.908275,145.132728
-21.9973,148.0385
-34.374767,150.861073
-34.459857,150.845761
-33.824384,151.197299
-33.693131,149.858328
-33.696664,149.854185
-12.529507,131.048493
-12.530922,131.047813
-31.936508,115.840689
-31.935822,115.845244
-32.631184,115.915484
-23.30616,117.829214
-23.235603,117.597425
-16.84851,145.71432
-34.44124,139.03264
-31.784424,115.766029
-34.888739,150.567839
-33.882309,151.204679
-35.0076,138.7191
-34.9572,138.7449
-16.906403,145.742822
-21.17577,149.14268
-21.171052,149.131822
-32.47107,150.897091
-32.456486,150.907958
-28.001339,153.429882
-37.822902,144.95407
-33.868479,151.238438
-31.458856,138.735836
-33.839169,151.20799
-33.89167,151.1885
-33.28228,151.4276
-20.524267,147.838437
-35.262297,141.180897
-34.17934,148.8279
-33.857981,151.202123
-34.03516,150.7611
-13.822763,131.836209
-34.946241,150.53607
-37.803104,144.958724
-12.104428,134.922883
-12.442481,130.927716
-12.252044,136.888529
-37.794675,144.985403
-37.021538,142.396541
-34.920228,138.596142
-33.53525,115.971764
-33.79927,150.8848
-31.09145,150.928
-33.825453,151.201569
-33.824425,151.199497
-33.757733,150.709246
-34.601554,142.778808
-27.289429,153.054769
-37.868371,145.082041
-37.819628,144.947216
-25.191781,151.687783
-23.588317,149.040036
-24.14225,148.154252
-24.389528,148.436264
-24.647598,151.339105
-23.185294,117.484602
-22.973186,134.936881
-17.539765,145.995858
-31.846355,115.785007
-34.930515,138.541447
-33.472236,151.192187
-32.0095,117.40081
-31.96086,115.98856
-33.325472,151.413402
-13.05076,131.03506
-33.8607,151.0574
-33.691148,151.10134
-33.43903,150.888454
-37.811128,145.009588
-42.824019,147.282758
-33.87026,151.207146
-34.114106,148.50504
-21.698333,142.351389
-37.791255,144.888741
-18.648514,146.15768
-28.032805,123.813331
-38.11274,145.89971
-27.4197,153.0983
-26.47026,152.79437
-31.862464,115.829222
-34.10811,145.85094
-27.971913,153.415158
-26.621852,153.041904
-32.16587,117.85108
-33.735952,150.960749
-33.908238,151.206421
-31.950295,115.864502
-35.185812,143.350118
-33.68677,150.551985
-37.824822,144.968197
-33.97322,150.82867
-16.483422,145.46314
-33.196486,117.270648
-32.781377,151.344486
-29.104169,153.424223
-31.642948,137.554248
-31.234763,136.83176
-31.358469,136.995554
-16.514343,145.463438
-38.14792,144.36577
-37.742767,142.024522
-28.0044,153.3745
-31.40677,150.42082
-36.750107,144.280185
-42.836556,147.504422
-35.77348,146.04629
-28.005275,153.36687
-27.96171,153.386987
-27.96048,153.388217
-27.520899,152.885686
-36.199054,147.916512
-34.770522,149.285047
-27.40482,153.0615
-33.91564,151.1919
-37.81425,144.936416
-27.455698,152.654241
-37.822001,144.967351
-33.565443,151.082236
-37.893678,145.076578
-27.618217,153.311383
-31.900145,115.901943
-37.802431,144.958306
-38.83328,143.51968
-16.442778,136.076389
-27.586513,152.976669
-31.429114,152.911545
-31.435986,152.887801
-31.434709,152.901298
-31.445072,152.911959
-31.446395,152.886462
-30.323715,153.115248
-34.42375,150.894803
-37.820921,144.943743
-33.912533,151.206899
-27.682417,152.885162
-17.524624,146.00888
-28.818086,153.247224
-15.776468,128.73484
-33.815707,150.78664
-33.9225,151.06803
-37.6591,145.016019
-28.878955,121.318587
-36.030431,145.995659
-33.4475,149.5564
-37.72205,145.0616
-33.894619,151.255681
-33.822933,116.051844
-37.622621,145.097052
-33.775103,115.562999
-31.760968,116.390705
-33.768498,150.902235
-35.337648,149.181907
-35.389028,149.168115
-37.8094,144.9628
-27.222337,153.000379
-34.693605,143.009643
-37.706608,144.565879
-27.45797,153.0358
-27.4648,153.0127
-38.3791,142.50816
-29.731051,151.42933
-33.955639,151.217661
-33.966414,151.2192
-33.801896,150.989959
-33.802279,150.990571
-33.803607,150.990389
-19.599679,146.858078
-34.489989,138.929919
-31.88053,115.775226
-37.692142,145.037388
-32.180619,134.076211
-42.873049,147.329622
-28.773858,114.626197
-20.368358,118.589031
-31.950256,115.864019
-34.835158,138.509661
-32.311083,115.819415
-33.92199,151.0264
-34.97699,139.30635
-31.957268,115.85634
-24.14248,148.15004
-25.254071,152.698168
-23.855221,148.166117
-32.116486,116.908344
-32.942694,151.712583
-32.941833,151.712397
-38.045562,145.347398
-33.842483,150.895276
-23.3681,120.1641
-23.3639,120.1946
-23.3164,120.1129
-23.3831,120.1348
-23.3978,120.1006
-23.3635,120.092
-23.3212,120.0644
-23.3769,120.1539
-23.3683,120.1063
-23.3725,120.0919
-23.3272,120.0458
-34.9291,139.03413
-34.873097,117.306918
-33.917528,151.23625
-32.249798,150.807423
-32.241498,150.836062
-32.25545,150.833969
-32.066233,115.836012
-34.88897,146.469074
-37.820983,144.953093
-33.86418,151.0446
-25.12257,152.3143
-32.29248,115.86047
-33.85514,150.958
-38.08317,145.4957
-28.535826,115.262804
-25.577527,118.921452
-38.201104,144.493993
-37.81903,144.9529
-27.398229,153.128636
-33.82446,151.042072
-27.38291,153.0329
-37.82675,144.9602
-37.80242,144.9589
-27.50138,153.0439
-35.372283,149.170987
-37.70893,144.871795
-32.04778,141.17056
-23.45727,150.45425
-33.85526,151.20847
-33.86032,151.20166
-37.60085,145.092138
-34.30381,149.53028
-30.8396,116.386
-37.796986,144.940303
-33.81647,151.0051
-33.816382,151.004717
-33.816664,151.004655
-12.521062,131.041751
-25.946758,152.544352
-30.74461,121.4764
-38.099411,144.362041
-32.28891,148.88144
-32.318211,149.027375
-32.47057,151.79735
-37.816163,144.969236
-22.477823,119.979772
-22.453701,119.974026
-24.51328,145.74609
-37.814203,144.962572
-21.168063,149.166594
-37.804296,144.962875
-33.94691,151.2557
-23.317726,150.505303
-36.150332,146.933689
-29.0318,167.947313
-29.058966,167.940614
-34.239903,117.035564
-35.625,137.2065
-27.424,153.082809
-43.124281,147.86595
-43.097219,147.718475
-43.017836,146.993006
-43.010536,147.061778
-33.29016,150.97195
-19.33429,146.85518
-26.77281,151.10777
-25.88867,149.90937
-33.21995,138.59291
-15.814857,144.735246
-37.02222,142.399613
-34.783508,149.263581
-34.024434,150.763473
-32.801394,149.57266
-22.93474,118.99371
-23.002978,118.995747
-24.240686,151.914806
-36.379628,140.585494
-27.35623,153.0213
-27.41268,152.9763
-27.37433,153.1234
-37.20403,144.66281
-34.52656,148.89802
-27.25242,152.988321
-29.3397,127.0969
-22.4809,118.4629
-17.4207,128.299
-25.0614,148.2351
-25.0713,148.2551
-18.6908,138.5308
-29.4029,130.7388
-28.868178,153.495355
-27.06318,150.1832
-26.38406,149.37311
-26.499608,150.15852
-26.3878,149.29309
-26.35703,149.7949
-26.23093,149.26132
-26.43315,149.46559
-16.924075,145.776306
-37.81089,144.9523
-37.80991,144.9684
-37.81202,144.9612
-37.82114,144.9535
-37.82135,144.9529
-33.90421,151.1681
-27.4516,153.0451
-19.260405,146.821299
-23.003778,119.028814
-22.986739,118.903158
-22.986739,118.869436
-37.812117,144.972116
-38.198389,147.300614
-12.475503,131.0038
-31.90182,115.81958
-33.915862,151.175096
-33.86566,151.2015
-33.87103,151.206754
-33.869476,151.207039
-33.319008,115.716381
-35.378606,149.170897
-34.298756,115.766279
-36.723845,144.310578
-17.16118,145.74647
-33.745729,150.835676
-33.875408,151.102316
-37.820184,145.003797
-30.041565,145.950261
-28.068531,153.379739
-27.95838,153.387704
-27.985399,153.414111
-27.908845,153.396859
-42.884003,147.327058
-29.5887,141.809117
-32.634,115.64
-31.9178,116.0781
-32.5968,115.6501
-33.81609,151.0044
-27.994372,123.867426
-19.26825,146.739083
-37.28065,144.72343
-33.829214,151.086124
-33.830546,151.086269
-33.830246,151.08652
-33.830023,151.085758
-38.509878,145.679947
-38.515952,145.666104
-34.770278,149.271281
-20.594658,117.181919
-20.594633,117.182
-20.594464,117.182097
-20.594594,117.182042
-21.333761,147.840676
-33.877516,150.91534
-37.47433,147.24829
-22.18015,149.494345
-33.922637,115.991597
-34.422453,150.888822
-34.4249,150.888219
-19.392796,147.108319
-26.69166,151.65382
